sku_id,attribute,agreement,n_variants,proposed,status
shopify:naadam.co:7634686476384,pattern,0.8,2,,unknown
shopify:naadam.co:7696137453664,garment_length,0.8,2,,unknown
shopify:naadam.co:7721034481760,closure,0.8,2,,unknown
shopify:naadam.co:7721034481760,colour_primary,0.8,2,,unknown
shopify:naadam.co:7721034481760,occasion,0.8,2,,unknown
shopify:www.allbirds.com:6643980075088,closure,0.8,2,,not_applicable
shopify:www.allbirds.com:6643980075088,fit,0.8,2,,unknown
shopify:www.allbirds.com:6643980075088,material,0.8,2,,unknown
shopify:www.allbirds.com:6822714867792,material,0.8,2,,unknown
shopify:www.allbirds.com:6859425120336,sleeve_length,0.8,2,,unknown
shopify:www.allbirds.com:7010120368208,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7082681008208,closure,0.8,2,,unknown
shopify:www.allbirds.com:7082681008208,details,0.8,2,,not_applicable
shopify:www.allbirds.com:7082683039824,closure,0.8,2,,unknown
shopify:www.allbirds.com:7082683039824,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7082683039824,material,0.8,2,,unknown
shopify:www.allbirds.com:7188364329040,occasion,0.8,2,casual,labeled
shopify:www.allbirds.com:7188364329040,pattern,0.8,2,,not_applicable
shopify:www.allbirds.com:7188364361808,closure,0.8,2,,not_applicable
shopify:www.allbirds.com:7188364361808,colour_primary,0.8,2,white,labeled
shopify:www.allbirds.com:7188364361808,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7188364361808,material,0.8,2,,not_applicable
shopify:www.allbirds.com:7193242992720,details,0.8,2,,unknown
shopify:www.allbirds.com:7193763905616,collar_type,0.8,2,,not_applicable
shopify:www.allbirds.com:7193763905616,fit,0.8,2,,unknown
shopify:www.allbirds.com:7199672238160,closure,0.8,2,,not_applicable
shopify:www.allbirds.com:7199672238160,colour_primary,0.8,2,white,labeled
shopify:www.allbirds.com:7199672238160,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7205194924112,details,0.8,2,,not_applicable
shopify:www.allbirds.com:7205194924112,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7215631466576,closure,0.8,2,,unknown
shopify:www.allbirds.com:7215631466576,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7292464955472,details,0.8,2,,unknown
shopify:www.allbirds.com:7292464955472,fit,0.8,2,,not_applicable
shopify:www.allbirds.com:7292464955472,occasion,0.8,2,,unknown
shopify:www.american-giant.com:10182349127861,neckline,0.8,2,,unknown
shopify:www.american-giant.com:10182349127861,pattern,0.8,2,,unknown
shopify:www.american-giant.com:10251466014901,occasion,0.8,2,casual,labeled
shopify:www.american-giant.com:10251466014901,waistline,0.8,2,none,labeled
shopify:www.american-giant.com:10251480006837,pattern,0.8,2,,unknown
shopify:www.american-giant.com:10251480891573,waistline,0.8,2,,unknown
shopify:www.american-giant.com:10297735479477,details,0.8,2,,unknown
shopify:www.american-giant.com:10297735479477,neckline,0.8,2,,unknown
shopify:www.american-giant.com:10312474919093,colour_primary,0.8,2,,unknown
shopify:www.american-giant.com:10312474919093,pattern,0.8,2,,unknown
shopify:www.american-giant.com:10341502386357,closure,0.8,2,,unknown
shopify:www.american-giant.com:10341502386357,collar_type,0.8,2,,unknown
shopify:www.american-giant.com:10341502386357,colour_primary,0.8,2,,unknown
shopify:www.american-giant.com:10341502386357,details,0.8,2,,unknown
shopify:www.american-giant.com:10341502386357,sleeve_length,0.8,2,,unknown
shopify:www.american-giant.com:10341502582965,closure,0.8,2,pullover,labeled
shopify:www.american-giant.com:10341502582965,occasion,0.8,2,casual,labeled
shopify:www.american-giant.com:10341502582965,pattern,0.8,2,,unknown
shopify:www.american-giant.com:10341503107253,occasion,0.8,2,,unknown
shopify:www.american-giant.com:10341503107253,waistline,0.8,2,,unknown
shopify:www.american-giant.com:10341503434933,closure,0.8,2,,unknown
shopify:www.american-giant.com:10341503434933,colour_primary,0.8,2,,unknown
shopify:www.american-giant.com:10362935935157,closure,0.8,2,pullover,labeled
shopify:www.american-giant.com:10362935935157,collar_type,0.8,2,,unknown
shopify:www.american-giant.com:10362935935157,occasion,0.8,2,casual,labeled
shopify:www.american-giant.com:10362936918197,collar_type,0.8,2,,unknown
shopify:www.american-giant.com:10362936918197,details,0.8,2,,unknown
shopify:www.american-giant.com:10362936918197,occasion,0.8,2,,unknown
shopify:www.american-giant.com:10362936918197,pattern,0.8,2,,unknown
shopify:www.american-giant.com:10362937737397,garment_category,0.8,2,top,labeled
shopify:www.american-giant.com:10362937737397,neckline,0.8,2,,unknown
shopify:www.american-giant.com:10362937737397,occasion,0.8,2,,unknown
shopify:www.american-giant.com:10390733095093,details,0.8,2,,unknown
shopify:www.american-giant.com:10414088716469,closure,0.8,2,,unknown
shopify:www.american-giant.com:10414088716469,collar_type,0.8,2,none,labeled
shopify:www.american-giant.com:10414088716469,details,0.8,2,,unknown
shopify:www.american-giant.com:10414088716469,silhouette,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,closure,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,collar_type,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,details,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,material,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,occasion,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,pattern,0.8,2,,unknown
shopify:www.american-giant.com:10470705594549,sleeve_style,0.8,2,,unknown
shopify:www.american-giant.com:6278685950133,occasion,0.8,2,casual,labeled
shopify:www.american-giant.com:6732639764661,sleeve_style,0.8,2,,unknown
shopify:www.american-giant.com:7135736496309,fit,0.8,2,tight,labeled
shopify:www.american-giant.com:7135736496309,pattern,0.8,2,solid,labeled
shopify:www.american-giant.com:7135738167477,pattern,0.8,2,solid,labeled
shopify:www.american-giant.com:7135738167477,silhouette,0.8,2,straight,labeled
shopify:www.american-giant.com:7135738167477,waistline,0.8,2,none,labeled
shopify:www.american-giant.com:7393077395637,pattern,0.8,2,,unknown
shopify:www.american-giant.com:7393078870197,occasion,0.8,2,casual,labeled
shopify:www.american-giant.com:7478547382453,closure,0.8,2,pullover,labeled
shopify:www.american-giant.com:7478547382453,pattern,0.8,2,,unknown
shopify:www.american-giant.com:7478547382453,silhouette,0.8,2,,unknown
shopify:www.american-giant.com:7478547382453,sleeve_style,0.8,2,,unknown
shopify:www.american-giant.com:7482388938933,pattern,0.8,2,,unknown
shopify:www.american-giant.com:7482388938933,sleeve_style,0.8,2,,unknown
shopify:www.american-giant.com:7653235884213,details,0.8,2,,unknown
shopify:www.american-giant.com:7653235884213,neckline,0.8,2,,unknown
shopify:www.american-giant.com:7653235884213,silhouette,0.8,2,,unknown
shopify:www.american-giant.com:7653236211893,details,0.8,2,,unknown
shopify:www.american-giant.com:7653236211893,material,0.8,2,,unknown
shopify:www.american-giant.com:7653236211893,occasion,0.8,2,casual,labeled
shopify:www.american-giant.com:7881986408629,colour_primary,0.8,2,,unknown
shopify:www.american-giant.com:7881986408629,details,0.8,2,,unknown
shopify:www.american-giant.com:7954882953397,collar_type,0.8,2,none,labeled
shopify:www.american-giant.com:7954884821173,pattern,0.8,2,,unknown
shopify:www.everlane.com:7784906686550,garment_length,0.8,2,,unknown
shopify:www.everlane.com:7784906686550,pattern,0.8,2,,unknown
shopify:www.everlane.com:7784906686550,silhouette,0.8,2,,unknown
shopify:www.everlane.com:7784910323798,details,0.8,2,"[""none""]",labeled
shopify:www.everlane.com:7784910323798,pattern,0.8,2,,unknown
shopify:www.everlane.com:7784910323798,sleeve_length,0.8,2,sleeveless,labeled
shopify:www.everlane.com:7784910323798,sleeve_style,0.8,2,,unknown
shopify:www.everlane.com:7790982398038,pattern,0.8,2,,unknown
shopify:www.everlane.com:7790982398038,waistline,0.8,2,none,labeled
shopify:www.everlane.com:7790982496342,silhouette,0.8,2,straight,labeled
shopify:www.everlane.com:7790982496342,sleeve_length,0.8,2,short,labeled
shopify:www.everlane.com:7790982496342,waistline,0.8,2,,not_applicable
shopify:www.everlane.com:7790982529110,garment_length,0.8,2,,unknown
shopify:www.everlane.com:7790982529110,pattern,0.8,2,,unknown
shopify:www.everlane.com:7825077698646,pattern,0.8,2,solid,labeled
shopify:www.everlane.com:7827412582486,pattern,0.8,2,,unknown
shopify:www.everlane.com:7827412582486,silhouette,0.8,2,,unknown
shopify:www.everlane.com:7827412582486,sleeve_style,0.8,2,,unknown
shopify:www.everlane.com:7827422609494,collar_type,0.8,2,none,labeled
shopify:www.everlane.com:7827422609494,pattern,0.8,2,,unknown
shopify:www.everlane.com:7827422609494,sleeve_length,0.8,2,short,labeled
shopify:www.everlane.com:7827422609494,sleeve_style,0.8,2,,unknown
shopify:www.everlane.com:7827422773334,closure,0.8,2,pullover,labeled
shopify:www.everlane.com:7827422773334,collar_type,0.8,2,none,labeled
shopify:www.everlane.com:7827422773334,details,0.8,2,"[""none""]",labeled
shopify:www.everlane.com:7827422773334,sleeve_style,0.8,2,,unknown
shopify:www.everlane.com:7827422773334,waistline,0.8,2,none,labeled
shopify:www.everlane.com:7827422871638,sleeve_style,0.8,2,,unknown
shopify:www.everlane.com:7827422871638,waistline,0.8,2,none,labeled
shopify:www.everlane.com:7827422904406,details,0.8,2,,unknown
shopify:www.everlane.com:7827422904406,waistline,0.8,2,none,labeled
shopify:www.everlane.com:7830716547158,pattern,0.8,2,,unknown
shopify:www.everlane.com:7830716645462,waistline,0.8,2,none,labeled
shopify:www.everlane.com:7830716678230,collar_type,0.8,2,none,labeled
shopify:www.everlane.com:7830716678230,details,0.8,2,,unknown
shopify:www.everlane.com:7830716678230,occasion,0.8,2,casual,labeled
shopify:www.everlane.com:7830716678230,silhouette,0.8,2,,unknown
shopify:www.everlane.com:7841450819670,closure,0.8,2,fly,labeled
shopify:www.everlane.com:7841450819670,details,0.8,2,,unknown
shopify:www.everlane.com:7841450819670,garment_length,0.8,2,,unknown
shopify:www.everlane.com:7841450852438,closure,0.8,2,fly,labeled
shopify:www.everlane.com:7841450852438,occasion,0.8,2,casual,labeled
shopify:www.everlane.com:7841451704406,occasion,0.8,2,casual,labeled
shopify:www.everlane.com:7841850622038,garment_category,0.8,2,sweater,labeled
shopify:www.everlane.com:7841850622038,silhouette,0.8,2,,unknown
shopify:www.everlane.com:7841850622038,sleeve_length,0.8,2,long,labeled
shopify:www.everlane.com:7841850622038,waistline,0.8,2,,unknown
shopify:www.everlane.com:7841851211862,fit,0.8,2,loose,labeled
shopify:www.everlane.com:7849644294230,fit,0.8,2,,unknown
shopify:www.everlane.com:7849644294230,pattern,0.8,2,,unknown
shopify:www.everlane.com:7854695415894,details,0.8,2,,unknown
shopify:www.everlane.com:7855408185430,occasion,0.8,2,casual,labeled
shopify:www.everlane.com:7859022495830,details,0.8,2,,unknown
shopify:www.everlane.com:7859022495830,occasion,0.8,2,,unknown
shopify:www.everlane.com:7876792418390,occasion,0.8,2,casual,labeled
shopify:www.girlfriend.com:7706050363455,colour_primary,0.8,2,pink,labeled
shopify:www.girlfriend.com:7706050363455,pattern,0.8,2,,unknown
shopify:www.marinelayer.com:7706072318026,garment_length,0.8,2,,unknown
shopify:www.marinelayer.com:8016250339402,sleeve_length,0.8,2,sleeveless,labeled
shopify:www.marinelayer.com:8016251617354,waistline,0.8,2,,unknown
shopify:www.marinelayer.com:8016253255754,sleeve_length,0.8,2,,unknown
shopify:www.marinelayer.com:8016253255754,sleeve_style,0.8,2,,unknown
shopify:www.marinelayer.com:8016253780042,collar_type,0.8,2,,unknown
shopify:www.marinelayer.com:8084567130186,waistline,0.8,2,,unknown
shopify:www.marinelayer.com:8084567294026,garment_category,0.8,2,sweater,labeled
shopify:www.marinelayer.com:8084567818314,closure,0.8,2,,unknown
shopify:www.marinelayer.com:8084567818314,details,0.8,2,,unknown
shopify:www.marinelayer.com:8084569620554,collar_type,0.8,2,none,labeled
shopify:www.marinelayer.com:8084569620554,waistline,0.8,2,,unknown
shopify:www.marinelayer.com:8084572864586,pattern,0.8,2,,unknown
shopify:www.marinelayer.com:8084574273610,details,0.8,2,,unknown
shopify:www.marinelayer.com:8084577026122,waistline,0.8,2,none,labeled
shopify:www.marinelayer.com:8084580696138,garment_length,0.8,2,,unknown
shopify:www.marinelayer.com:8110969716810,details,0.8,2,,unknown
shopify:www.marinelayer.com:8110969716810,material,0.8,2,,unknown
shopify:www.marinelayer.com:8110969716810,pattern,0.8,2,,unknown
shopify:www.marinelayer.com:8119891525706,details,0.8,2,,unknown
shopify:www.marinelayer.com:8119891525706,waistline,0.8,2,,not_applicable
shopify:www.marinelayer.com:8175109341258,collar_type,0.8,2,shirt,labeled
shopify:www.marinelayer.com:8175112552522,details,0.8,2,,unknown
shopify:www.marinelayer.com:8175112618058,closure,0.8,2,,unknown
shopify:www.marinelayer.com:8175112912970,closure,0.8,2,,unknown
shopify:www.marinelayer.com:8175114223690,details,0.8,2,,unknown
shopify:www.marinelayer.com:8175117729866,details,0.8,2,,unknown
shopify:www.marinelayer.com:8192795443274,closure,0.8,2,,unknown
shopify:www.marinelayer.com:8192795443274,details,0.8,2,,unknown
shopify:www.marinelayer.com:8192795443274,garment_category,0.8,2,sweater,labeled
shopify:www.outdoorvoices.com:7585332625486,pattern,0.8,2,,unknown
shopify:www.outdoorvoices.com:7585337442382,occasion,0.8,2,casual,labeled
shopify:www.outdoorvoices.com:7585342488654,closure,0.8,2,,unknown
shopify:www.outdoorvoices.com:7585342488654,sleeve_length,0.8,2,,unknown
shopify:www.outdoorvoices.com:7585343406158,details,0.8,2,,unknown
shopify:www.outdoorvoices.com:7585353400398,details,0.8,2,,unknown
shopify:www.outdoorvoices.com:7656493187150,details,0.8,2,,unknown
shopify:www.outdoorvoices.com:7769237389390,collar_type,0.8,2,none,labeled
shopify:www.outdoorvoices.com:7769237389390,details,0.8,2,"[""studded""]",labeled
shopify:www.outdoorvoices.com:7769237389390,waistline,0.8,2,none,labeled
shopify:www.outdoorvoices.com:7884854034510,details,0.8,2,,unknown
shopify:www.outdoorvoices.com:7884854034510,pattern,0.8,2,,unknown
shopify:www.rothys.com:6819501965406,colour_primary,0.8,2,multicolour,labeled
shopify:www.rothys.com:6876598141022,pattern,0.8,2,,unknown
shopify:www.rothys.com:7168895287390,details,0.8,2,"[""none""]",labeled
shopify:www.rothys.com:7168895287390,material,0.8,2,,unknown
shopify:www.rothys.com:7168895287390,occasion,0.8,2,,unknown
shopify:www.rothys.com:7271457980510,details,0.8,2,,unknown
shopify:www.rothys.com:7300048060510,details,0.8,2,,unknown
shopify:www.rothys.com:7307304042590,material,0.8,2,,unknown
shopify:www.rothys.com:7307304042590,occasion,0.8,2,,not_applicable
shopify:www.rothys.com:7307304042590,pattern,0.8,2,,not_applicable
shopify:www.rothys.com:7374031093854,fit,0.8,2,,unknown
shopify:www.rothys.com:7374031093854,pattern,0.8,2,,unknown
shopify:www.rothys.com:7494902841438,details,0.8,2,,unknown
shopify:www.rothys.com:7568894099550,details,0.8,2,"[""none""]",labeled
shopify:www.rothys.com:7568894099550,pattern,0.8,2,solid,labeled
shopify:www.rothys.com:7575209934942,occasion,0.8,2,,unknown
shopify:www.rothys.com:7598877933662,occasion,0.8,2,,unknown
shopify:www.rothys.com:7616295895134,material,0.8,2,,unknown
shopify:www.rothys.com:7636126072926,closure,0.8,2,,not_applicable
shopify:www.rothys.com:7636126072926,occasion,0.8,2,,unknown
shopify:www.taylorstitch.com:6886866288717,silhouette,0.8,2,,unknown
shopify:www.taylorstitch.com:6990338359373,closure,0.8,2,single_breasted,labeled
shopify:www.taylorstitch.com:7115849891917,occasion,0.8,2,casual,labeled
shopify:www.taylorstitch.com:7115849891917,pattern,0.8,2,solid,labeled
shopify:www.taylorstitch.com:7115849891917,sleeve_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7115852972109,occasion,0.8,2,casual,labeled
shopify:www.taylorstitch.com:7115852972109,pattern,0.8,2,,unknown
shopify:www.taylorstitch.com:7115852972109,sleeve_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7115852972109,sleeve_style,0.8,2,,unknown
shopify:www.taylorstitch.com:7355708899405,closure,0.8,2,,unknown
shopify:www.taylorstitch.com:7355708899405,collar_type,0.8,2,,unknown
shopify:www.taylorstitch.com:7355708899405,garment_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7355708899405,occasion,0.8,2,,unknown
shopify:www.taylorstitch.com:7355708899405,silhouette,0.8,2,,unknown
shopify:www.taylorstitch.com:7355708899405,sleeve_style,0.8,2,,unknown
shopify:www.taylorstitch.com:7355709980749,details,0.8,2,"[""none""]",labeled
shopify:www.taylorstitch.com:7355709980749,garment_length,0.8,2,hip,labeled
shopify:www.taylorstitch.com:7355709980749,occasion,0.8,2,casual,labeled
shopify:www.taylorstitch.com:7355709980749,pattern,0.8,2,solid,labeled
shopify:www.taylorstitch.com:7355709980749,sleeve_style,0.8,2,set_in,labeled
shopify:www.taylorstitch.com:7355710505037,occasion,0.8,2,casual,labeled
shopify:www.taylorstitch.com:7355710505037,silhouette,0.8,2,,unknown
shopify:www.taylorstitch.com:7454611013709,collar_type,0.8,2,,unknown
shopify:www.taylorstitch.com:7454611013709,garment_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7454611013709,occasion,0.8,2,,unknown
shopify:www.taylorstitch.com:7454611013709,silhouette,0.8,2,,unknown
shopify:www.taylorstitch.com:7454611013709,sleeve_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7454611013709,sleeve_style,0.8,2,,unknown
shopify:www.taylorstitch.com:7454612258893,closure,0.8,2,,unknown
shopify:www.taylorstitch.com:7454613241933,neckline,0.8,2,,unknown
shopify:www.taylorstitch.com:7454613798989,sleeve_style,0.8,2,,unknown
shopify:www.taylorstitch.com:7523414900813,pattern,0.8,2,,unknown
shopify:www.taylorstitch.com:7523415916621,closure,0.8,2,pullover,labeled
shopify:www.taylorstitch.com:7523415916621,details,0.8,2,"[""washed"", ""lined""]",labeled
shopify:www.taylorstitch.com:7523415916621,garment_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7523415916621,sleeve_style,0.8,2,,unknown
shopify:www.taylorstitch.com:7523415916621,waistline,0.8,2,none,labeled
shopify:www.taylorstitch.com:7524263166029,details,0.8,2,,unknown
shopify:www.taylorstitch.com:7579180630093,details,0.8,2,"[""washed""]",labeled
shopify:www.taylorstitch.com:7579180630093,garment_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7579180630093,neckline,0.8,2,,unknown
shopify:www.taylorstitch.com:7579180630093,occasion,0.8,2,casual,labeled
shopify:www.taylorstitch.com:7579180630093,silhouette,0.8,2,,unknown
shopify:www.taylorstitch.com:7579180630093,waistline,0.8,2,none,labeled
shopify:www.taylorstitch.com:7579180793933,material,0.8,2,,unknown
shopify:www.taylorstitch.com:7579180793933,occasion,0.8,2,,unknown
shopify:www.taylorstitch.com:7579183251533,garment_length,0.8,2,,unknown
shopify:www.taylorstitch.com:7579183251533,neckline,0.8,2,,unknown
shopify:www.taylorstitch.com:7579183251533,pattern,0.8,2,solid,labeled
shopify:www.taylorstitch.com:7579184889933,closure,0.8,2,pullover,labeled
shopify:www.taylorstitch.com:7579184889933,occasion,0.8,2,,unknown
shopify:www.taylorstitch.com:7579256258637,colour_primary,0.8,2,blue,labeled
shopify:www.taylorstitch.com:7579256258637,occasion,0.8,2,,unknown
shopify:www.taylorstitch.com:7579256258637,pattern,0.8,2,,unknown
shopify:www.taylorstitch.com:7596326092877,closure,0.8,2,pullover,labeled
shopify:www.taylorstitch.com:7596326092877,occasion,0.8,2,casual,labeled
shopify:www.taylorstitch.com:7596326092877,waistline,0.8,2,none,labeled
shopify:www.taylorstitch.com:7645558538317,closure,0.8,2,pullover,labeled
shopify:www.taylorstitch.com:7645558538317,silhouette,0.8,2,,unknown
shopify:www.tentree.com:8086637215930,details,0.8,2,,unknown
shopify:www.tentree.com:8106125557946,details,0.8,2,"[""none""]",labeled
shopify:www.tentree.com:8106125557946,sleeve_style,0.8,2,,unknown
shopify:www.tentree.com:8143546286266,closure,0.8,2,,unknown
shopify:www.tentree.com:8143546286266,material,0.8,2,cotton,labeled
shopify:www.tentree.com:8143564112058,collar_type,0.8,2,none,labeled
shopify:www.tentree.com:8143564112058,material,0.8,2,cotton,labeled
shopify:www.tentree.com:8143564112058,occasion,0.8,2,casual,labeled
shopify:www.tentree.com:8143564112058,waistline,0.8,2,,not_applicable
shopify:www.tentree.com:8216161550522,closure,0.8,2,,unknown
shopify:www.tentree.com:8216161550522,material,0.8,2,cotton,labeled
shopify:www.tentree.com:8216161550522,occasion,0.8,2,casual,labeled
shopify:www.tentree.com:8216161550522,sleeve_style,0.8,2,,unknown
shopify:www.tentree.com:8216161550522,waistline,0.8,2,none,labeled
shopify:www.tentree.com:8322435875002,pattern,0.8,2,,unknown
shopify:www.tentree.com:8322451243194,details,0.8,2,,unknown
shopify:www.tentree.com:8322451243194,occasion,0.8,2,casual,labeled
shopify:www.tentree.com:8322451243194,sleeve_style,0.8,2,,unknown
shopify:www.tentree.com:8322453373114,details,0.8,2,,unknown
shopify:www.tentree.com:8322455830714,material,0.8,2,cotton,labeled
shopify:www.tentree.com:8322455830714,neckline,0.8,2,,unknown
shopify:www.tentree.com:8322455830714,waistline,0.8,2,,unknown
shopify:www.tentree.com:8360508686522,sleeve_style,0.8,2,,unknown
shopify:www.tentree.com:8360519368890,material,0.8,2,cotton,labeled
shopify:www.thursdayboots.com:4569912705114,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:6546548424794,details,0.8,2,"[""distressed"", ""lined"", ""studded""]",labeled
shopify:www.thursdayboots.com:6546548424794,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:6860805079130,closure,0.8,2,,unknown
shopify:www.thursdayboots.com:6860805079130,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:6860805079130,pattern,0.8,2,,not_applicable
shopify:www.thursdayboots.com:6880251281498,fit,0.8,2,tight,labeled
shopify:www.thursdayboots.com:6880251281498,garment_length,0.8,2,,unknown
shopify:www.thursdayboots.com:6880251281498,occasion,0.8,2,casual,labeled
shopify:www.thursdayboots.com:6880251281498,silhouette,0.8,2,,unknown
shopify:www.thursdayboots.com:6896642195546,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:6896642195546,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7015798014042,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7015798014042,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7035445182554,neckline,0.8,2,,unknown
shopify:www.thursdayboots.com:7303124058202,colour_primary,0.8,2,,unknown
shopify:www.thursdayboots.com:7305610887258,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:7312242770010,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7312242770010,occasion,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7312242770010,pattern,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7312382230618,garment_length,0.8,2,,unknown
shopify:www.thursdayboots.com:7312382230618,occasion,0.8,2,casual,labeled
shopify:www.thursdayboots.com:7312382230618,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7312382230618,sleeve_length,0.8,2,long,labeled
shopify:www.thursdayboots.com:7331567796314,pattern,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7331568418906,closure,0.8,2,,unknown
shopify:www.thursdayboots.com:7331568418906,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:7333868142682,colour_primary,0.8,2,beige,labeled
shopify:www.thursdayboots.com:7333868142682,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:7361763147866,closure,0.8,2,,unknown
shopify:www.thursdayboots.com:7361763147866,sleeve_length,0.8,2,long,labeled
shopify:www.thursdayboots.com:7361763147866,sleeve_style,0.8,2,,unknown
shopify:www.thursdayboots.com:7371077156954,details,0.8,2,"[""washed""]",labeled
shopify:www.thursdayboots.com:7371077156954,garment_length,0.8,2,,unknown
shopify:www.thursdayboots.com:7371077156954,silhouette,0.8,2,,unknown
shopify:www.thursdayboots.com:7373703446618,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7386239631450,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7400100659290,closure,0.8,2,,unknown
shopify:www.thursdayboots.com:7416813387866,collar_type,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7416813387866,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:7437786218586,details,0.8,2,"[""lined""]",labeled
shopify:www.thursdayboots.com:7437786218586,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7437786218586,pattern,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7498354950234,colour_primary,0.8,2,,unknown
shopify:www.thursdayboots.com:7498354950234,pattern,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7625825026138,garment_length,0.8,2,,unknown
shopify:www.thursdayboots.com:7625825026138,neckline,0.8,2,,unknown
shopify:www.thursdayboots.com:7625825026138,silhouette,0.8,2,,unknown
shopify:www.thursdayboots.com:7625825026138,sleeve_length,0.8,2,,unknown
shopify:www.thursdayboots.com:7625825026138,sleeve_style,0.8,2,,unknown
shopify:www.thursdayboots.com:7733079900250,neckline,0.8,2,,unknown
shopify:www.thursdayboots.com:7733079900250,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7733079900250,waistline,0.8,2,,unknown
shopify:www.thursdayboots.com:7786486464602,fit,0.8,2,,not_applicable
shopify:www.thursdayboots.com:7786486464602,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7803853701210,occasion,0.8,2,,unknown
shopify:www.thursdayboots.com:7803853701210,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7848729804890,pattern,0.8,2,,unknown
shopify:www.thursdayboots.com:7858471731290,details,0.8,2,"[""lined""]",labeled
shopify:www.untuckit.com:6878412570702,details,0.8,2,,unknown
shopify:www.untuckit.com:6878412570702,neckline,0.8,2,,unknown
shopify:www.untuckit.com:6878412570702,sleeve_length,0.8,2,,unknown
shopify:www.untuckit.com:7527093960782,closure,0.8,2,single_breasted,labeled
shopify:www.untuckit.com:7628200706126,collar_type,0.8,2,none,labeled
shopify:www.untuckit.com:7628200706126,details,0.8,2,,unknown
shopify:www.untuckit.com:7670058877006,colour_primary,0.8,2,blue,labeled
shopify:www.untuckit.com:7670058877006,sleeve_length,0.8,2,,unknown
shopify:www.untuckit.com:7670058877006,sleeve_style,0.8,2,,unknown
shopify:www.untuckit.com:7713738915918,details,0.8,2,,unknown
shopify:www.untuckit.com:7713738915918,garment_length,0.8,2,,unknown
shopify:www.untuckit.com:7713738915918,neckline,0.8,2,,unknown
shopify:www.untuckit.com:7769571819598,closure,0.8,2,,unknown
shopify:www.untuckit.com:7787621318734,collar_type,0.8,2,,unknown
shopify:www.untuckit.com:7787621318734,waistline,0.8,2,,unknown
shopify:www.untuckit.com:7828360429646,colour_primary,0.8,2,blue,labeled
shopify:www.untuckit.com:7828360429646,details,0.8,2,,unknown
shopify:www.untuckit.com:7828360429646,occasion,0.8,2,,unknown
shopify:www.untuckit.com:7828360429646,waistline,0.8,2,,not_applicable
shopify:www.untuckit.com:7828360527950,waistline,0.8,2,,not_applicable
shopify:www.untuckit.com:7861509317,details,0.8,2,,unknown
shopify:www.untuckit.com:7861509509,details,0.8,2,,unknown
